pts_nanoseconds,id,hamming,decision_margin,h00,h01,h02,h10,h11,h12,h20,h21,family
0,16,0,89.24189,10.834802076666165,-2.1221197588751592,493.6386369384781,1.5069210783013325,4.732515355173604,212.80725117839458,0.008754735131255915,-0.004007145447865737,tagStandard41h12
0,18,0,74.52517,9.059555310547806,-8.028061512429078,545.458998444378,0.6304608319249215,2.6679027942725213,211.50245955006886,0.004265211236911878,-0.01456508859785611,tagStandard41h12
0,19,1,85.552246,13.561768661105475,7.154023951635507,571.6537937854058,2.141231621162121,8.309154159032857,210.95240766280833,0.01202034747467783,0.01262791575938947,tagStandard41h12
0,21,0,95.807724,14.086858332090287,-5.509174427644554,623.8240418343033,2.478907898553502,3.6715258054376814,210.36664670663478,0.011889584738227797,-0.009020251549725175,tagStandard41h12
0,22,0,99.99513,11.001730972429186,6.581974913624888,650.0003473093362,1.332623499670718,7.810639332032849,210.33985233672874,0.006543352343535139,0.01004947910792548,tagStandard41h12
0,23,0,115.18489,3.3364212798479675,-6.945760000306336,676.3390581667188,-0.9767431542888398,3.6453360718080035,209.9257470318204,-0.00475856886090184,-0.010329933886695508,tagStandard41h12
0,24,0,106.38139,0.5176753669580859,-13.532950955780507,702.6770839140255,-1.8520167770359135,1.744129260274008,209.58939119311248,-0.008819587761389488,-0.0194815168246608,tagStandard41h12
0,25,0,111.70897,15.358827560580837,12.643279999041168,729.5219773268615,2.402176078647416,9.39795315755245,209.58383018548966,0.011889280864145174,0.017067668448401827,tagStandard41h12
0,26,0,121.356476,17.158023627195917,2.5593669478949983,755.9779877153833,2.873737299503177,6.333536212976782,209.18603171501044,0.0137053849561065,0.0030254486621203685,tagStandard41h12
0,60,1,92.02444,-4.670165021152741,0.2815698117381663,466.9035730383394,-5.590796376537468,5.912163807665423,235.42720660224063,-0.02396646313605465,0.0012183776209122254,tagStandard41h12
0,62,0,102.2657,0.5714452509782861,1.637779865499283,519.10995232298,-2.935185893187877,6.391292734773344,234.4771679947328,-0.0116708758076475,0.0034237836382986792,tagStandard41h12
0,63,0,97.0142,-2.339966137364286,-2.269338054945933,545.1744572063284,-4.021203092423376,4.807698637993327,233.81063665094973,-0.016548797458407295,-0.004027236622889121,tagStandard41h12
0,64,0,78.98013,-6.668871833824029,-3.9233378640268475,571.2277033616459,-5.6526474713106145,4.2588412909343285,233.2512844711237,-0.02336602109790476,-0.006670231882845271,tagStandard41h12
0,65,0,110.42599,11.294572928071261,6.80913125864083,597.7821666406084,1.9935342982615236,8.249472725858567,233.0152279205961,0.007657548448823679,0.011377965811602294,tagStandard41h12
0,66,0,105.49204,2.115653149845344,7.576475509391798,624.024607806342,-1.7264411136164302,8.413451438261319,233.16440842320162,-0.007326290421932021,0.012021046684239213,tagStandard41h12
0,67,0,109.317444,0.70738354494472,9.94149305332985,650.3994056380118,-2.114526684824851,9.212827284419546,233.11049726760368,-0.009096142008103278,0.015056425288201756,tagStandard41h12
0,68,0,104.75583,0.1310162839705538,9.330610040741476,676.7451247429314,-2.2831447196787726,8.920816957933766,232.97633819048002,-0.009755200364979526,0.013672571613945856,tagStandard41h12
0,70,1,104.68733,33.37150547803594,1.4435008702320107,730.3956922084695,8.33704450054654,6.056285948193476,232.3287604393679,0.03638733198777761,0.0017354046480434267,tagStandard41h12
0,71,0,105.35043,-14.629020691768803,-13.187712865549882,756.7483790221971,-6.495974624504186,1.7078735869309876,231.8567321940849,-0.028417651590876888,-0.017583785995458626,tagStandard41h12
0,72,0,112.90135,20.105166587828986,-26.218055131355417,783.782217102935,4.102648178770977,-2.156393567515835,232.17112584961998,0.016999616533127305,-0.03392362854165145,tagStandard41h12
0,105,0,109.532684,3.7575090724558313,-8.897322764436637,466.1567839722549,-1.6132610170918156,0.8748745923492722,257.69244402362267,-0.006046604981926587,-0.018761685317406997,tagStandard41h12
0,106,0,108.0813,0.3861540630477974,-0.6870625651085902,492.34250433524477,-3.254569020571466,5.370867458058115,257.2385004513393,-0.012399007605747508,-0.0011025534205999594,tagStandard41h12
0,107,0,112.83995,6.705762483339641,7.295659566493213,518.6178130168321,-0.24078929298849402,9.37800812044199,256.91491502575195,0.000014871417010932001,0.014562477116039356,tagStandard41h12
